PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gayle, LC; Cunningham, EC; Kieffaber, PD				Gayle, Leigh C.; Cunningham, Emily C.; Kieffaber, Paul D.			THE RELATIONSHIP BETWEEN EEG/ERP BASED NEUROMETRICS AND AUTISM SPECTRUM PERSONALITY TRAITS	PSYCHOPHYSIOLOGY			English	Meeting Abstract	55th Annual Meeting of the Society-for-Psychophysiological-Research	SEP 30-OCT 04, 2015	Seattle, WA	Soc Psychophysiol Res		electroencephalography; event-related potentials; Autism spectrum			[Gayle, Leigh C.; Cunningham, Emily C.; Kieffaber, Paul D.] Coll William & Mary, Williamsburg, VA 23187 USA										0	0	0	0	7	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0048-5772	1469-8986		PSYCHOPHYSIOLOGY	Psychophysiology	SEP	2015	52			1	SI	1-88	S44	S44						1	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Science (CPCI-S)	Psychology; Neurosciences & Neurology; Physiology	CQ2PS					2022-08-02	WOS:000360444100193
J	Muller-Putz, GR; Riedl, R; Wriessnegger, SC				Mueller-Putz, Gernot R.; Riedl, Rene; Wriessnegger, Selina C.			Electroencephalography (EEG) as a Research Tool in the Information Systems Discipline: Foundations, Measurement, and Applications	COMMUNICATIONS OF THE ASSOCIATION FOR INFORMATION SYSTEMS			English	Article						Brain; Construct; Electroencephalography (EEG); Error-related Negativity (ERN); Frequency Bands; EEG Guidelines; Neuron; NeuroIS; Spontaneous EEG; Event-related Potential (ERP); Measurement; Methodology; N200; N400; P200; P300; Research Method	ANTERIOR CINGULATE CORTEX; EVENT-RELATED POTENTIALS; BRAIN POTENTIALS; MISMATCH NEGATIVITY; INDIVIDUAL-DIFFERENCES; ERROR; NEUROIS; MEMORY; ERP; COMPONENT	The concept of neuro-information systems (neuroIS) has emerged in the IS discipline recently. Since the neuroIS field's genesis, several neuroIS papers have been published. Investigating empirical papers published in scientific journals and conference proceedings reveals that electroencephalography (EEG) is a widely used tool. Thus, considering its relevance in contemporary research and the fact that it will also play a major role in future neuroIS research, we describe EEG from a layman's perspective. Because previous EEG descriptions in the neuroIS literature have only scantily outlined theoretical and methodological aspects related to this tool, we urgently need a more thorough one. As such, we inform IS scholars about the fundamentals of EEG in a compact way and discuss EEG's potential for IS research. Based on the knowledge base provided in this paper, IS researchers can make an informed decision about whether EEG could, or should, become part of their toolbox.	[Mueller-Putz, Gernot R.; Wriessnegger, Selina C.] Graz Univ Technol, Lab Brain Comp Interfaces, Inst Knowledge Discovery, A-8010 Graz, Austria; [Riedl, Rene] Univ Appl Sci Upper Austria, Wels, Austria; [Riedl, Rene] Univ Linz, Linz, Austria		Muller-Putz, GR (corresponding author), Graz Univ Technol, Lab Brain Comp Interfaces, Inst Knowledge Discovery, A-8010 Graz, Austria.	gernot.mueller@tugraz.at							153	22	22	1	2	ASSOC INFORMATION SYSTEMS	ATLANTA	GEORGIA STATE UNIV, 35 BROAD STREET, STE 916-917, ATLANTA, GA 30303 USA	1529-3181			COMMUN ASSOC INF SYS	Commun. Assoc. Inf. Syst.		2015	37													38	Computer Science, Information Systems	Emerging Sources Citation Index (ESCI)	Computer Science	EE5IG					2022-08-02	WOS:000389639100045
J	Ahirwal, MK; Kumar, A; Singh, GK				Ahirwal, Mitul Kumar; Kumar, Anil; Singh, Girish Kumar			Sub-band adaptive filtering method for electroencephalography/event related potential signal using nature inspired optimisation techniques	IET SCIENCE MEASUREMENT & TECHNOLOGY			English	Article						adaptive filters; electroencephalography; particle swarm optimisation; genetic algorithms; evolutionary computation; discrete event simulation; sub-band adaptive filtering method; electroencephalography; event related potential signal; nature inspired optimisation techniques; noisy co-variants; evolutionary techniques; particles swarm optimisation; artificial bee colony; cuckoo optimisation algorithm; genetic algorithm; differential evolution	NEURAL-NETWORK; DESIGN; EEG; EEG/ERP; ALGORITHM; SEIZURE	In this study, applied research based on sub-band adaptive filtering (SAF) of electroencephalography/event related potential signal has been conducted. Noisy co-variants of event related potential signals are filtered through sub-band adaptive filters (AFs). SAF with evolutionary techniques (ETs) has been attempted first time. Five ETs, such as particles swarm optimisation, artificial bee colony, cuckoo optimisation algorithm, genetic algorithm, and differential evolution with their variants have been employed for optimisation of SAF. Average computational time and shape measures the difference of ET-based sub-AFs have been improved by decimation in sub-bands before adaptive filtering.	[Ahirwal, Mitul Kumar; Kumar, Anil] PDPM Indian Inst Informat Technol, Design & Mfg, Jabalpur 482011, MP, India; [Singh, Girish Kumar] Indian Inst Technol, Dept Elect Engn, Roorkee 247667, Uttar Pradesh, India		Kumar, A (corresponding author), PDPM Indian Inst Informat Technol, Design & Mfg, Jabalpur 482011, MP, India.	anilkdee@gmail.com	Dr. Anil Kumar, M.Tech &/Q-6680-2016; Ahirwal, Mitul Kumar/AAX-3364-2020; Ahirwal, Mitul Kumar/W-7289-2019	Dr. Anil Kumar, M.Tech &/0000-0002-3945-4646; Ahirwal, Mitul Kumar/0000-0001-5346-7008; 					46	4	4	0	5	INST ENGINEERING TECHNOLOGY-IET	HERTFORD	MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD SG1 2AY, ENGLAND	1751-8822	1751-8830		IET SCI MEAS TECHNOL	IET Sci. Meas. Technol.	NOV	2015	9	8					987	997		10.1049/iet-smt.2015.0048	http://dx.doi.org/10.1049/iet-smt.2015.0048			11	Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Engineering	CW2HP					2022-08-02	WOS:000364812600010
J	Razavipour, F; Sameni, R				Razavipour, Fatemeh; Sameni, Reza			A study of event related potential frequency domain coherency using multichannel electroencephalogram subspace analysis	JOURNAL OF NEUROSCIENCE METHODS			English	Article						Event related potentials; Electroencephalogram subspace analysis; Electroencephalogram frequency coherency; Narrow-band electroencephalography	VISUAL-CORTEX; EVOKED RESPONSES; EEG; ERP; SYNCHRONIZATION; OSCILLATIONS; MECHANISMS; TRANSFORM; ALGORITHM; DYNAMICS	Background: Event related potentials (ERP) are time-locked electrical activities of the brain in direct response to a specific sensory, cognitive, or motor stimulus. ERP components, such as the P300 wave, which are involved in the process of decision-making, help scientists diagnose specific cognitive disabilities. New method: In this study, we utilize the angles between multichannel electroencephalogram (EEG) subspaces in different frequency bands, as a similarity factor for studying the spatial coherency between ERP frequency responses. A matched filter is used to enhance the ERP from background EEG. Results: While previous researches have focused on frequencies below 10 Hz, as the major frequency band of ERP, it is shown that by using the proposed method, significant ERP-related information can also be found in the 25-40 Hz band. These frequency bands are selected by calculating the correlation coefficient between P300 response segments and synthetic EEG, and ERP segments without P300 waves, and by rejecting the bands having the most association with background EEG and non-P300 components. Comparison with existing methods: The significance of the results is assessed by real EEG acquired in brain computer interface experiments versus synthetic EEG produced by existing methods in the literature, to assure that the results are not systematic side effects of the proposed framework. Conclusions: The overall results show that the equivalent dipoles corresponding to narrow-band events in the brain are spatially coherent within different (not necessarily adjacent) frequency bands. The results of this study can lead into novel perspectives in ERP studies. (C) 2015 Elsevier B.V. All rights reserved.	[Razavipour, Fatemeh; Sameni, Reza] Shiraz Univ, Sch Elect & Comp Engn, Shiraz, Iran		Sameni, R (corresponding author), Shiraz Univ, Sch Elect & Comp Engn, Shiraz, Iran.	rsameni@shirazu.ac.ir	Sameni, Reza/P-4144-2018	Sameni, Reza/0000-0003-4913-6825					36	1	1	0	16	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0165-0270	1872-678X		J NEUROSCI METH	J. Neurosci. Methods	JUL 15	2015	249						22	28		10.1016/j.jneumeth.2015.03.037	http://dx.doi.org/10.1016/j.jneumeth.2015.03.037			7	Biochemical Research Methods; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Neurosciences & Neurology	CK9JB	25861942				2022-08-02	WOS:000356555300004
J	Delorme, A; Miyakoshi, M; Jung, TP; Makeig, S				Delorme, Arnaud; Miyakoshi, Makoto; Jung, Tzyy-Ping; Makeig, Scott			Grand average ERP-image plotting and statistics: A method for comparing variability in event-related single-trial EEG activities across subjects and conditions	JOURNAL OF NEUROSCIENCE METHODS			English	Article						EEG; Event related potential; ERP; Single-trial; ERP-image	BRAIN POTENTIALS/FIELDS	Backgroud: With the advent of modern computing methods, modeling trial-to-trial variability in biophysical recordings including electroencephalography (EEG) has become of increasingly interest. Yet no widely used method exists for comparing variability in ordered collections of single-trial data epochs across conditions and subjects. New method: We have developed a method based on an ERP-image visualization tool in which potential, spectral power, or some other measure at each time point in a set of event-related single-trial data epochs are represented as color coded horizontal lines that are then stacked to form a 2-D colored image. Moving-window smoothing across trial epochs can make otherwise hidden event-related features in the data more perceptible. Stacking trials in different orders, for example ordered by subject reaction time, by context-related information such as inter-stimulus interval, or some other characteristic of the data (e.g., latency-window mean power or phase of some EEG source) can reveal aspects of the multifold complexities of trial-to-trial EEG data variability. Results: This study demonstrates new methods for computing and visualizing 'grand' ERP-image plots across subjects and for performing robust statistical testing on the resulting images. These methods have been implemented and made freely available in the EEGLAB signal-processing environment that we maintain and distribute. (C) 2014 Elsevier B.V. All rights reserved.	[Delorme, Arnaud; Miyakoshi, Makoto; Jung, Tzyy-Ping; Makeig, Scott] Univ Calif San Diego, INC, SCCN, La Jolla, CA 92093 USA; [Delorme, Arnaud] Inst Noet Sci, Petaluma, CA USA; [Delorme, Arnaud] CNRS, CerCo, UMR5549, Toulouse, France; [Delorme, Arnaud] Univ Toulouse 3, UPS, Ctr Rech Cerveau & Cognit, F-31062 Toulouse, France		Delorme, A (corresponding author), Univ Calif San Diego, INC, SCCN, 9500 Gilman Dr, La Jolla, CA 92093 USA.	arno@cerco.ups-tlse.fr		Miyakoshi, Makoto/0000-0002-4062-6679; Delorme, Arnaud/0000-0002-0799-3557	Swartz Foundation; US National Institutes of Health [R01 N5047293]; NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE [R01NS047293] Funding Source: NIH RePORTER	Swartz Foundation; US National Institutes of Health(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USA); NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of Neurological Disorders & Stroke (NINDS))	This research was supported by a gift from The Swartz Foundation (Old Field, NY) and by a grant from the US National Institutes of Health (R01 N5047293).		17	32	33	0	15	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0165-0270	1872-678X		J NEUROSCI METH	J. Neurosci. Methods	JUL 30	2015	250				SI		3	6		10.1016/j.jneumeth.2014.10.003	http://dx.doi.org/10.1016/j.jneumeth.2014.10.003			4	Biochemical Research Methods; Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Neurosciences & Neurology	CL5DB	25447029	Green Accepted			2022-08-02	WOS:000356978900002
J	Krigolson, OE; Hassall, CD; John, C; Masson, M				Krigolson, Olave E.; Hassall, Cameron D.; John, Christie; Masson, Michael			EMBRACING THE "NEW STATISTICS" IN ERP DATA ANALYSIS	PSYCHOPHYSIOLOGY			English	Meeting Abstract	55th Annual Meeting of the Society-for-Psychophysiological-Research	SEP 30-OCT 04, 2015	Seattle, WA	Soc Psychophysiol Res		methods; event-related potentials; electroencephalography			[Krigolson, Olave E.; Hassall, Cameron D.; Masson, Michael] Univ Victoria, Victoria, BC V8W 2Y2, Canada; [John, Christie] Dalhousie Univ, Halifax, NS B3H 3J5, Canada										0	0	0	0	4	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0048-5772	1469-8986		PSYCHOPHYSIOLOGY	Psychophysiology	SEP	2015	52			1	SI	3-68	S91	S91						1	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Science (CPCI-S)	Psychology; Neurosciences & Neurology; Physiology	CQ2PS					2022-08-02	WOS:000360444100390
J	Tibon, R; Levy, DA				Tibon, Roni; Levy, Daniel A.			Striking a balance: analyzing unbalanced event-related potential data	FRONTIERS IN PSYCHOLOGY			English	Editorial Material						mixed-effects models; repeated-measures ANOVA; unbalanced data; event-related potentials; EEG/ERP	ASSOCIATIVE RECOGNITION PROCESSES; REGRESSION-BASED ESTIMATION; TIME-COURSE; ERP		[Tibon, Roni; Levy, Daniel A.] Interdisciplinary Ctr, Baruch Ivcher Sch Psychol, Herzliyya, Israel; [Tibon, Roni; Levy, Daniel A.] Interdisciplinary Ctr, Sagol Unit Appl Neurosci, Herzliyya, Israel; [Tibon, Roni] MRC, Cognit & Brain Sci Unit, Cambridge, England		Tibon, R (corresponding author), Interdisciplinary Ctr, Baruch Ivcher Sch Psychol, Herzliyya, Israel.	roni.tibon@mrc-cbu.cam.ac.uk		Levy, Daniel/0000-0003-3086-4355	Royal Society; British Academy; German-Israeli Foundation for Scientific Research and Development [1083-5.4/2010]; Israel Science Foundation [611/09]	Royal Society(Royal Society of LondonEuropean Commission); British Academy; German-Israeli Foundation for Scientific Research and Development(German-Israeli Foundation for Scientific Research and Development); Israel Science Foundation(Israel Science Foundation)	RT is funded by a Newton International Fellowship from the Royal Society and the British Academy. This work was supported by the German-Israeli Foundation for Scientific Research and Development Grant 1083-5.4/2010 and by the Israel Science Foundation Grant 611/09 to DAL. The authors wish to thank Leon Deouell for helpful comments and suggestions.		23	25	26	0	18	FRONTIERS MEDIA SA	LAUSANNE	AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, CH-1015, SWITZERLAND	1664-1078			FRONT PSYCHOL	Front. Psychol.	MAY 1	2015	6								555	10.3389/fpsyg.2015.00555	http://dx.doi.org/10.3389/fpsyg.2015.00555			4	Psychology, Multidisciplinary	Social Science Citation Index (SSCI)	Psychology	CI5OB	25983716	Green Published, gold			2022-08-02	WOS:000354805400003
C	Molla, MKI; Tanaka, T; Osa, T; Islam, MR			IEEE	Molla, Md. Khademul Islam; Tanaka, Toshihisa; Osa, Tatsuhiko; Islam, M. R.			EEG Signal Enhancement Using Multivariate Wavelet Transform	2015 IEEE INTERNATIONAL CONFERENCE ON DIGITAL SIGNAL PROCESSING (DSP)			English	Proceedings Paper	IEEE International Conference on Digital Signal Processing (DSP)	JUL 21-24, 2015	Singapore, SINGAPORE	IEEE Circuits and Syst Singapore Chapter, Imperial Coll London, IEEE, ROSE, NANYANG TECHNOL UNIV Temasek Labs NTU, parisstandford		artifacts; biomedical signal processing; electroencephalography; filtering; wavelet transform	NOISE	Empirical mode decomposition (EMD) has been successfully used in artifact suppression form the recorded electroencephalography (EEG) signals using a data-adaptive subband filtering approach. The higher computation burden of EMD processing is the main obstacle in online implementation of brain-computer interfacing (BCI). To resolve such limitation, multivariate wavelet transform with higher computation speed is introduced in this paper to decompose multichannel EEG signals into a finite set of subbands. The energy based subband filtering is implemented to separate the higher frequency noise components to clean the noisy event-related potential (ERP) signals. An auditory oddball BCI experiment is conducted to test cleaning performance followed by the BCI classification of single trial ERP using linear discriminant analysis (LDA). The experimental results illustrate that the classification performance is increased noticeably with the cleaned single-trial ERP data using proposed algorithm. It requires lower computational cost compared to EMD based cleaning approach.	[Molla, Md. Khademul Islam] Rajshahi Univ, Dept Comp Sci & Engn, Rajshahi, Bangladesh; [Tanaka, Toshihisa; Osa, Tatsuhiko; Islam, M. R.] Tokyo Univ Agr & Technol, Dept Elect & Informat Engn, Tokyo, Japan; [Tanaka, Toshihisa] RIKEN, Brain Sci Inst, Saitama, Japan		Molla, MKI (corresponding author), Rajshahi Univ, Dept Comp Sci & Engn, Rajshahi, Bangladesh.	khademu.cse@ru.ac.bd; tanakat@cc.tuat.ac.jp	Tanaka, Toshihisa/C-8740-2013	Tanaka, Toshihisa/0000-0002-5056-9508; Islam, Md Rabiul/0000-0002-4514-8370					23	5	5	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-8058-1				2015							804	808						5	Engineering, Electrical & Electronic	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering	BF2XC					2022-08-02	WOS:000380506600169
J	Hoppstadter, M; Baeuchl, C; Diener, C; Flor, H; Meyer, P				Hoppstaedter, Michael; Baeuchl, Christian; Diener, Carsten; Flor, Herta; Meyer, Patric			Simultaneous EEG-fMRI reveals brain networks underlying recognition memory ERP old/new effects	NEUROIMAGE			English	Article						EEG-fMRI; Recognition memory; Event-related potentials; Recollection; Familiarity; Medial temporal lobe	MEDIAL TEMPORAL-LOBE; EVENT-RELATED POTENTIALS; RECOLLECTION; FAMILIARITY; HIPPOCAMPAL; DISSOCIATION; RETRIEVAL; CORTEX; ITEM; ACTIVATION	The mapping of event-related potentials (ERP) on functional magnetic resonance imaging (fMRI) data remains difficult as scalp electroencephalography (EEG) is assumed to be largely insensitive to deep brain structures. Simultaneous recordings of EEG and fMRI might be helpful in reconciling surface ERPs with hemodynamic activations in medial temporal lobe structures related to recognition memory. EEG and imaging studies provide evidence for two independent processes underlying recognition memory, namely recollection and familiarity. Recollection reflects the conscious retrieval of contextual information about a specific episode, while familiarity refers to an acontextual feeling of knowing. Both processes were related to two spatiotemporally different ERP effects, namely the early mid-frontal old/new effect (familiarity) and the late parietal old new effect (recollection). We conducted an exploratory simultaneous EEG-fMRI study using a recognition memory paradigm to investigate which brain activations are modulated in relation to the ERP old/new effects. To this end we examined 17 participants in a yes/no recognition task with word stimuli. Single-trial amplitudes of ERP old/new effects were related to the hemodynamic signal in an EEG-informed fMRI analysis for a subset of 12 subjects. FMRI activation in the right dorsolateral prefrontal cortex and the right intraparietal sulcus was associated with the amplitude of the early frontal old/new effect (350-550 ms), and activation in the right posterior hippocampus, parahippocampal cortex and retrosplenial cortex was associated with the amplitude of the late parietal old new effect (580-750 ms). These results provide the first direct link between electrophysiological and hemodynamic correlates of familiarity and recollection. Moreover, these findings in healthy subjects complement data from intracranial ERP recordings in epilepsy patients and lesion studies in hypoxia patients. (C) 2015 Published by Elsevier Inc.	[Hoppstaedter, Michael; Baeuchl, Christian; Diener, Carsten; Flor, Herta; Meyer, Patric] Heidelberg Univ, Cent Inst Mental Hlth, Dept Cognit & Clin Neurosci, Med Fac Mannheim, D-68159 Mannheim, Germany		Hoppstadter, M (corresponding author), Cent Inst Mental Hlth, Dept Cognit & Clin Neurosci, J5, D-68159 Mannheim, Germany.	michael.hoppstaedter@zi-mannheim.de; christian.baeuchl@zi-mannheim.de; carsten.diener@hochschule-heidelberg.de; herta.flor@zi-mannheim.de; patric.meyer@zi-mannheim.de		Flor, Herta/0000-0003-4809-5398; Bauchl, Christian/0000-0001-5615-3645	German Ministry of Education and Research (BMBF) [01GQ1003B]	German Ministry of Education and Research (BMBF)(Federal Ministry of Education & Research (BMBF))	This work was funded by a grant from the German Ministry of Education and Research (BMBF, 01GQ1003B).		90	44	47	2	52	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119	1095-9572		NEUROIMAGE	Neuroimage	AUG 1	2015	116						112	122		10.1016/j.neuroimage.2015.05.026	http://dx.doi.org/10.1016/j.neuroimage.2015.05.026			11	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	CK0XY	25988228				2022-08-02	WOS:000355930200011
J	Olbrich, S; van Dinteren, R; Arns, M				Olbrich, Sebastian; van Dinteren, Rik; Arns, Martijn			Personalized Medicine: Review and Perspectives of Promising Baseline EEG Biomarkers in Major Depressive Disorder and Attention Deficit Hyperactivity Disorder	NEUROPSYCHOBIOLOGY			English	Review						Quantitative electroencephalography; Depression; Attention deficit hyperactivity disorder; Event-related potentials; Personalized medicine; Biomarker; Research domain criteria	EVENT-RELATED POTENTIALS; ELECTROENCEPHALOGRAPHIC SLEEP PROFILES; CENTRAL SEROTONERGIC NEUROTRANSMISSION; TRANSCRANIAL MAGNETIC STIMULATION; BRAIN ELECTRICAL TOMOGRAPHY; PREDICTS TREATMENT RESPONSE; AUDITORY-EVOKED-POTENTIALS; PROLONGED P300 LATENCY; SURROGATE END-POINTS; SLOW-WAVE ACTIVITY	Personalized medicine in psychiatry is in need of biomarkers that resemble central nervous system function at the level of neuronal activity. Electroencephalography (EEG) during sleep or resting-state conditions and event-related potentials (ERPs) have not only been used to discriminate patients from healthy subjects, but also for the prediction of treatment outcome in various psychiatric diseases, yielding information about tailored therapy approaches for an individual. This review focuses on baseline EEG markers for two psychiatric conditions, namely major depressive disorder and attention deficit hyperactivity disorder. It covers potential biomarkers from EEG sleep research and vigilance regulation, paroxysmal EEG patterns and epileptiform discharges, quantitative EEG features within the EEG main frequency bands, connectivity markers and ERP components that might help to identify favourable treatment outcome. Further, the various markers are discussed in the context of their potential clinical value and as research domain criteria, before giving an outline for future studies that are needed to pave the way to an electrophysiological biomarker-based personalized medicine. (C) 2016 S. Karger AG, Basel	[Olbrich, Sebastian] Univ Hosp Leipzig, Dept Psychiat & Psychotherapy, Leipzig, Germany; [Olbrich, Sebastian] Univ Zurich, Hosp Psychiat, Dept Psychiat Psychotherapy & Psychosomat, Zurich, Switzerland; [van Dinteren, Rik; Arns, Martijn] Radboud Univ Nijmegen, Res Inst, Brainclin, NL-6525 ED Nijmegen, Netherlands; [van Dinteren, Rik] Radboud Univ Nijmegen, Donders Inst Brain Cognit & Behav, NL-6525 ED Nijmegen, Netherlands; [Arns, Martijn] Univ Utrecht, Dept Expt Psychol, Utrecht, Netherlands		Olbrich, S (corresponding author), Univ Leipzig, Dept Mental Hlth, Semmelweisstr 10, DE-04103 Leipzig, Germany.	sebastian.olbrich@medizin.uni-leipzig.de		Arns, Martijn/0000-0002-0610-7613; Olbrich, Sebastian/0000-0001-5557-4878					163	61	64	5	38	KARGER	BASEL	ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND	0302-282X	1423-0224		NEUROPSYCHOBIOLOGY	Neuropsychobiology		2015	72	3-4					229	240		10.1159/000437435	http://dx.doi.org/10.1159/000437435			12	Neurosciences; Psychiatry; Psychology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Psychiatry; Psychology	DF1LO	26901357	Bronze			2022-08-02	WOS:000371101500010
