PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Baril, AA; Gagnon, K; Gagnon, JF; Montplaisir, J; Gosselin, N				Baril, Andree-Ann; Gagnon, Katia; Gagnon, Jean-Francois; Montplaisir, Jacques; Gosselin, Nadia			Association between waking electroencephalography and cognitive event-related potentials in patients with obstructive sleep apnea	SLEEP MEDICINE			English	Article						Obstructive sleep apnea; Event-related potentials; Quantitative electroencephalography; Attention; Vigilance; Cognition; P300; P3a	SPECTRAL-ANALYSIS; ATTENTION; DEFICITS; EEG	Objective: Sleepiness, cognitive deficits, abnormal event-related potentials (ERP), and slowing of the waking electroencephalography (EEG) activity have been reported in patients with obstructive sleep apnea (OSA). Our study aimed at evaluating if an association exists between the severity of ERP abnormalities and EEG slowing to better understand cerebral dysfunctions in OSA. Methods: Twelve OSA patients and 12 age-matched controls underwent an overnight polysomnographic recording, an EEG recording of 10 min of wakefulness, and an auditory ERP protocol known to specifically recruit attention. P300 and P3a ERP components were measured as well as the spectral power in each frequency band of the waking EEG. Pearson product moment correlations were used to measure associations between ERP characteristics and EEG spectral power in OSA patients and control subjects. Results: A positive correlation between the late P300 amplitude and theta power in the occipital region was observed in OSA subjects (P < .01). A positive correlation was also found between P3a amplitude and beta 1 power in central region in OSA subjects (P < .01). No correlation was observed for control subjects. Conclusions: ERP abnormalities observed in an attention task are associated with a slowing of the waking EEG recorded at rest in OSA. (c) 2013 Elsevier B.V. All rights reserved.	[Baril, Andree-Ann; Gagnon, Katia; Gagnon, Jean-Francois; Montplaisir, Jacques; Gosselin, Nadia] Hop Sacre Coeur, Ctr Adv Res Sleep Med, Montreal, PQ H4J 1C5, Canada; [Baril, Andree-Ann] Univ Montreal, Fac Med, Montreal, PQ H3C 3J7, Canada; [Gagnon, Katia; Gagnon, Jean-Francois] Univ Quebec, Dept Psychol, Montreal, PQ H3C 3P8, Canada; [Montplaisir, Jacques; Gosselin, Nadia] Univ Montreal, Dept Psychiat, Montreal, PQ H3C 3J7, Canada		Gosselin, N (corresponding author), Hop Sacre Coeur, Ctr Adv Res Sleep Med, 5400 Boul Gouin Ouest,Local E-0330, Montreal, PQ H4J 1C5, Canada.	nadia.gosselin@umontreal.ca			Canadian Institutes of Health Research (CIHR operating grant); Department of Psychiatry of the Universite de Montreal (COPSE studentship); Fonds pour la Recherche du Quebec - Nature et technologie	Canadian Institutes of Health Research (CIHR operating grant)(Canadian Institutes of Health Research (CIHR)); Department of Psychiatry of the Universite de Montreal (COPSE studentship); Fonds pour la Recherche du Quebec - Nature et technologie	This study was supported by the Canadian Institutes of Health Research (CIHR operating grant to N.G., J.F.G. and J.M.), by the Department of Psychiatry of the Universite de Montreal (COPSE studentship to A.A.B.), and by the Fonds pour la Recherche du Quebec - Nature et technologie (studentship to K.G.).		17	7	9	2	13	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	1389-9457	1878-5506		SLEEP MED	Sleep Med.	JUL	2013	14	7					685	687		10.1016/j.sleep.2013.03.014	http://dx.doi.org/10.1016/j.sleep.2013.03.014			3	Clinical Neurology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	181WC	23692989	Green Submitted			2022-08-02	WOS:000321699400017
J	Perret, C; Laganaro, M				Perret, Cyril; Laganaro, Marina			Dynamic of verbal response preparation and Electroencephalography: A review	ANNEE PSYCHOLOGIQUE			French	Review							TIME-COURSE; SPEECH PRODUCTION; LEXICAL ACCESS; BRAIN POTENTIALS; WORD PRODUCTION; ELECTROPHYSIOLOGICAL EVIDENCE; SEMANTIC INTERFERENCE; LANGUAGE PRODUCTION; PHONOLOGICAL CODES; SCALP DISTRIBUTIONS	In the last fifteen years, the recording of event-related electroencephalographic (EEG) activity (c'est-a-dire, Event-Related Potentials, ERP) has become a major tool to study conceptually driven word production. Here we review ERP studies on single word production adopting an historical and methodological perspective. The first section of the paper presents a general overview of EEG recording and analysis methods. In a second section, we describe different paradigms used in language production studies and their evolution in the last years, focusing on EEG recording constrains. Finally, two studies are reported as examples of paradigms employing overt picture naming paradigms. Here the purpose is to show that, while EEG/ERP paradigms are not aimed at replacing other behavioral measures, they allow to explore hypotheses which are difficult to test with behavioral studies.	[Perret, Cyril] Univ Poitiers, CerCA, F-86000 Poitiers, France; [Laganaro, Marina] Univ Geneva, FPSE, CH-1211 Geneva 4, Switzerland		Perret, C (corresponding author), Univ Poitiers, MSHS, CerCA UMR CNRS 7295, Ctr Rech Sun Cognit & Apprentissages, 5 Sue Theodore Lefebvre, F-86000 Poitiers, France.	cyril.perret@univ-poitiers.fr		Laganaro, Marina/0000-0002-4054-0939; Perret, Cyril/0000-0002-4552-9093					105	0	0	0	12	PRESSES UNIV FRANCE	PARIS CEDEX 14	6 AVENUE REILLE, 75685 PARIS CEDEX 14, FRANCE	0003-5033	1955-2580		ANN PSYCHOL	Annee Psychol.	DEC	2013	113	4					667	698						32	Psychology, Multidisciplinary	Social Science Citation Index (SSCI)	Psychology	295VZ					2022-08-02	WOS:000330145800007
J	Hasey, GM; Kiang, M				Hasey, Gary Marcel; Kiang, Michael			A Review of Recent Literature Employing Electroencephalographic Techniques to Study the Pathophysiology, Phenomenology, and Treatment Response of Schizophrenia	CURRENT PSYCHIATRY REPORTS			English	Review						Electroencephalography; QEEG; Resting state; Schizophrenia; Electrophysiology; Event-related potentials; Symptoms; Clozapine; Treatment; Cognition; Working memory; Language; Empathy; Error monitoring; Psychosis; Thought disorder; Delusions; Disorganized speech; Machine learning; Endophenotypes; Biomarkers	EVENT-RELATED POTENTIALS; DURATION MISMATCH NEGATIVITY; ERROR-RELATED NEGATIVITY; WORKING-MEMORY CAPACITY; BRAIN POTENTIALS; THOUGHT-DISORDER; NEUROPHYSIOLOGICAL BIOMARKERS; ELECTROPHYSIOLOGICAL EVIDENCE; PROCESSING ABNORMALITIES; INDIVIDUAL-DIFFERENCES	Clinical experience and research findings suggest that schizophrenia is a disorder comprised of multiple genetic and neurophysiological subtypes with differential response to treatment. Electroencephalography (EEG) is a non-invasive, inexpensive and useful tool for investigating the neurobiology of schizophrenia and its subtypes. EEG studies elucidate the neurophysiological mechanisms potentially underlying clinical symptomatology. In this review article recent advances in applying EEG to study pathophysiology, phenomenology, and treatment response in schizophrenia are discussed. Investigative strategies employed include: analyzing quantitative EEG (QEEG) spectral power during the resting state and cognitive tasks; applying machine learning methods to identify QEEG indicators of diagnosis and treatment response; and using the event-related brain potential (ERP) technique to characterize the neurocognitive processes underlying clinical symptoms. Studies attempting to validate potential EEG biomarkers of schizophrenia and its symptoms, which could be useful in assessing familial risk and treatment response, are also reviewed.	[Hasey, Gary Marcel; Kiang, Michael] McMaster Univ, St Josephs Healthcare Hamilton, Fac Hlth Sci, Dept Psychiat & Behav Neurosci, Hamilton, ON L8N 3K7, Canada; [Hasey, Gary Marcel] McMaster Univ, St Josephs Healthcare Hamilton, Sch Biomed Engn, Dept Elect & Comp Engn, Hamilton, ON L8N 3K7, Canada		Hasey, GM (corresponding author), McMaster Univ, St Josephs Healthcare Hamilton, Fac Hlth Sci, Dept Psychiat & Behav Neurosci, 100 West 5th St, Hamilton, ON L8N 3K7, Canada.	ghasey@sympatico.ca; kiang@mcmaster.ca	Hasey, Gary/AAF-8190-2021						80	18	18	3	48	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1523-3812	1535-1645		CURR PSYCHIAT REP	Curr. Psychiatry Rep.	SEP	2013	15	9							388	10.1007/s11920-013-0388-x	http://dx.doi.org/10.1007/s11920-013-0388-x			8	Psychiatry	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychiatry	208DI	23933976				2022-08-02	WOS:000323656400007
J	Trunk, A; Stefanics, G; Zentai, N; Kovacs-Balint, Z; Thuroczy, G; Hernadi, I				Trunk, Attila; Stefanics, Gabor; Zentai, Norbert; Kovacs-Balint, Zsofia; Thuroczy, Gyoergy; Hernadi, Istvan			No effects of a single 3G UMTS mobile phone exposure on spontaneous EEG activity, ERP correlates, and automatic deviance detection	BIOELECTROMAGNETICS			English	Article						auditory oddball task; electroencephalography; event related brain potentials; mismatch negativity; radio-frequency electromagnetic fields	EVENT-RELATED POTENTIALS; MISMATCH NEGATIVITY MMN; RADIOFREQUENCY ELECTROMAGNETIC-FIELDS; BRAIN-STEM RESPONSE; COGNITIVE FUNCTION; NEURONAL OSCILLATIONS; CELLULAR PHONES; RESTING EEG; SLEEP EEG; GSM	Potential effects of a 30?min exposure to third generation (3G) Universal Mobile Telecommunications System (UMTS) mobile phone-like electromagnetic fields (EMFs) were investigated on human brain electrical activity in two experiments. In the first experiment, spontaneous electroencephalography (sEEG) was analyzed (n?=?17); in the second experiment, auditory event-related potentials (ERPs) and automatic deviance detection processes reflected by mismatch negativity (MMN) were investigated in a passive oddball paradigm (n?=?26). Both sEEG and ERP experiments followed a double-blind protocol where subjects were exposed to either genuine or sham irradiation in two separate sessions. In both experiments, electroencephalograms (EEG) were recorded at midline electrode sites before and after exposure while subjects were watching a silent documentary. Spectral power of sEEG data was analyzed in the delta, theta, alpha, and beta frequency bands. In the ERP experiment, subjects were presented with a random series of standard (90%) and frequency-deviant (10%) tones in a passive binaural oddball paradigm. The amplitude and latency of the P50, N100, P200, MMN, and P3a components were analyzed. We found no measurable effects of a 30?min 3G mobile phone irradiation on the EEG spectral power in any frequency band studied. Also, we found no significant effects of EMF irradiation on the amplitude and latency of any of the ERP components. In summary, the present results do not support the notion that a 30?min unilateral 3G EMF exposure interferes with human sEEG activity, auditory evoked potentials or automatic deviance detection indexed by MMN. Bioelectromagnetics 34:3142, 2013. (c) 2012 Wiley Periodicals, Inc.	[Trunk, Attila; Zentai, Norbert; Kovacs-Balint, Zsofia; Hernadi, Istvan] Univ Pecs, Dept Expt Neurobiol & Zool, H-7624 Pecs, Hungary; [Stefanics, Gabor] Univ Zurich, Dept Econ, Lab Social & Neural Syst Res, Zurich, Switzerland; [Stefanics, Gabor] Hungarian Acad Sci, Res Ctr Nat Sci, Inst Cognit Neurosci & Psychol, Budapest, Hungary; [Thuroczy, Gyoergy] NIRR, Budapest, Hungary; [Thuroczy, Gyoergy] Natl Inst Ind Environm & Risk INERIS, Verneuil En Halatte, France		Hernadi, I (corresponding author), Univ Pecs, Dept Expt Neurobiol & Zool, 6 Ifjusag, H-7624 Pecs, Hungary.	hernadi@ttk.pte.hu	Stefanics, Gabor/M-9955-2019	Stefanics, Gabor/0000-0002-0324-0996; Zentai, Norbert/0000-0001-7609-5665	PTE IKT (University of Pecs, Research Team on Innovation) [SROP-4.2.2/08/1/2008-0011]	PTE IKT (University of Pecs, Research Team on Innovation)	Grant sponsor: PTE IKT (University of Pecs, Research Team on Innovation) (SROP-4.2.2/08/1/2008-0011).		58	29	29	1	26	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0197-8462	1521-186X		BIOELECTROMAGNETICS	Bioelectromagnetics	JAN	2013	34	1					31	42		10.1002/bem.21740	http://dx.doi.org/10.1002/bem.21740			12	Biology; Biophysics	Science Citation Index Expanded (SCI-EXPANDED)	Life Sciences & Biomedicine - Other Topics; Biophysics	054KQ	22674213				2022-08-02	WOS:000312342800005
C	Kumar, S; Sahin, F			IEEE	Kumar, Shitij; Sahin, Ferat			Brain Computer Interface for Interactive and Intelligent Image Search and Retrieval	2013 10TH INTERNATIONAL CONFERENCE ON HIGH CAPACITY OPTICAL NETWORKS AND ENABLING TECHNOLOGIES (HONET-CNS)			English	Proceedings Paper	10th International Conference on High-Capacity Optical Networks and Emerging/Enabling Technologies (HONET-CNS)	DEC 11-13, 2013	Magosa, CYPRUS	UNC Charlotte, Eastern Mediterranean Univ, IEEE, IEEE Commun Soc, NUST		electroencephalography(EEG); image processing; brain-computer interface; event-related potentials(ERP); motor imaginary movements	EVENT-RELATED POTENTIALS; ATTENTION; VALENCE; COMPONENTS; ACTIVATION; ARTIFACTS; AROUSAL; EYE	This research proposes a Brain Computer Interface as an interactive and intelligent Image Search and Retrieval tool that allows users, disabled or otherwise to browse and search for images using brain signals. The proposed BCI system implements decoding the brain state by using a non-invasive electroencephalography (EEG) signals, in combination with machine learning, artificial intelligence and automatic content and similarity analysis of images. The user can spell search queries using a mental typewriter (Hex-O-Speller), and the resulting images from the web search are shown to the user as a Rapid Serial Visual Presentations (RSVP). For each image shown, the EEG response is used by the system to recognize the user's interests and narrow down the search results. In addition, it also adds more descriptive terms to the search query, and retrieves more specific image search results and repeats the process. As a proof of concept, a prototype system was designed to test the navigation through the interface and the Hex-o-Speller using an event-related potential(ERP) detection and classification system.The results and challenges faced were noted and analyzed.	[Kumar, Shitij; Sahin, Ferat] Rochester Inst Technol, Rochester, NY 14623 USA		Kumar, S (corresponding author), Rochester Inst Technol, Rochester, NY 14623 USA.	spk4422@rit.edu; feseee@rit.edu	Sahin, Ferat/R-4170-2019; Kumar, Shitij/AAM-8002-2021	Kumar, Shitij/0000-0002-7210-113X					22	4	4	1	5	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-4799-2569-8; 978-1-4799-2568-1				2013							136	140						5	Engineering, Electrical & Electronic; Optics	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering; Optics	BA4CJ		Green Submitted			2022-08-02	WOS:000335330500023
J	Sullivan, EM; Hong, LE; O'Donnell, P				Sullivan, Elyse M.; Hong, L. Elliot; O'Donnell, Patricio			Non-Competing NMDA Receptor Antagonists Alter EEG and Auditory Event-Related Potentials (ERP) in the Rat	BIOLOGICAL PSYCHIATRY			English	Meeting Abstract	68th Annual Scientific Meeting of the Society-of-Biological-Psychiatry	MAY 16-18, 2013	San Francisco, CA	Soc Biol Psychiat		EEG; NMDAR; gamma oscillations			[Sullivan, Elyse M.; O'Donnell, Patricio] Univ Maryland, Baltimore, MD 21201 USA; [Hong, L. Elliot] Univ Maryland, Maryland Psychiat Res Ctr, Catonsville, MD 21228 USA										0	0	0	0	2	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0006-3223			BIOL PSYCHIAT	Biol. Psychiatry	MAY 1	2013	73	9		S		812	260S	260S						1	Neurosciences; Psychiatry	Science Citation Index Expanded (SCI-EXPANDED); Conference Proceedings Citation Index - Science (CPCI-S)	Neurosciences & Neurology; Psychiatry	140RE					2022-08-02	WOS:000318671801122
C	Sambul, AM; Murayama, N; Igasaki, T			IEEE	Sambul, Alwin Melkie; Murayama, Nobuki; Igasaki, Tomohiko			Event-Related Potential Study on Image-Symmetry Discrimination in the Human Brain	2013 35TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC)	IEEE Engineering in Medicine and Biology Society Conference Proceedings		English	Proceedings Paper	35th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society (EMBC)	JUL 03-07, 2013	Osaka, JAPAN	IEEE Engn Med Biol Soc, Japanese Soc Med & Biol Engn				The human visual system seems to have a highly perceptual sensitivity to symmetry. However, where and when the discrimination of symmetrical properties begins in the context of visual information processing is largely unclear. This study investigates event-related potential (ERP) patterns in humans when perceiving symmetry-varied complex object images. ERP responses were derived from electroencephalography (EEG) data recorded from eight healthy subjects using 128-channel scalp electrodes. Visual stimulation was provided using gray-scaled photographs of a car with six different viewpoints, hence disrupting the vertical symmetry, where one of the stimuli was intentionally made symmetric by mirroring the image about its center vertical axis. The results show that discrimination of image symmetry is revealed by potential deflection in early ERP components recorded at occipito-temporal sites and can be significantly observed around 220 ms after stimulus onset.	[Sambul, Alwin Melkie; Murayama, Nobuki; Igasaki, Tomohiko] Kumamoto Univ, Grad Sch Sci & Technol, Chuo Ku, Kumamoto 8608555, Japan		Sambul, AM (corresponding author), Kumamoto Univ, Grad Sch Sci & Technol, Chuo Ku, 2 Chome 39-1 Kurokami, Kumamoto 8608555, Japan.	asambul@st.cs.kumamoto-u.ac.jp	Sambul, Alwin/AAH-8592-2021						11	1	1	1	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1557-170X		978-1-4577-0216-7	IEEE ENG MED BIO			2013							5938	5941						4	Engineering, Biomedical; Engineering, Electrical & Electronic	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering	BB2DX	24111091				2022-08-02	WOS:000341702106086
C	Mijovic, B; Machilsen, B; Hunyadi, B; De Vos, M; Wagemans, J; Van Huffel, S			IEEE	Mijovic, Bogdan; Machilsen, Bart; Hunyadi, Borbala; De Vos, Maarten; Wagemans, Johan; Van Huffel, Sabine			Comparison of Correlation Analysis and JointICA for Simultaneous EEG-fMRI recordings on Contour Integration Task	2013 35TH ANNUAL INTERNATIONAL CONFERENCE OF THE IEEE ENGINEERING IN MEDICINE AND BIOLOGY SOCIETY (EMBC)	IEEE Engineering in Medicine and Biology Society Conference Proceedings		English	Proceedings Paper	35th Annual International Conference of the IEEE-Engineering-in-Medicine-and-Biology-Society (EMBC)	JUL 03-07, 2013	Osaka, JAPAN	IEEE Engn Med Biol Soc, Japanese Soc Med & Biol Engn			GLOBAL SHAPES; SELECTIVITY; DYNAMICS	Multimodal approaches to brain imaging are getting increasingly popular among the neuroscience comunity. One such multimodal approach is the combination of electroencephalography (EEG) and functional magnetic resonance imaging (fMRI). In this paper we demonstrate two EEG-fMRI integration methods for contour integration task. First, we derrive the contour-selectivity measures from event related potential (ERP) and fMRI data, and explore the correlation between the two. In this way, we connect the spatial information from fMRI with the temporal information from ERPs. Thereafter, the results from this approach are compare to JointICA integration approach [5], [6], which aims at extracting spatio-temporal independent components, which are the combination of ERP and fMRI activations.	[Mijovic, Bogdan; Hunyadi, Borbala; Van Huffel, Sabine] Katholieke Univ Leuven, Dept Elect Engn ESAT SCD, B-3001 Leuven, Belgium		Mijovic, B (corresponding author), Katholieke Univ Leuven, Dept Elect Engn ESAT SCD, B-3001 Leuven, Belgium.	bog-dan.mijovic@esat.kuleuven.be	Wagemans, Johan/M-3878-2019; De Vos, Maarten/Q-4650-2018	De Vos, Maarten/0000-0002-3482-5145; Wagemans, Johan/0000-0002-7970-1541					14	0	0	0	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1557-170X		978-1-4577-0216-7	IEEE ENG MED BIO			2013							6019	6022						4	Engineering, Biomedical; Engineering, Electrical & Electronic	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering	BB2DX	24111111	Green Published			2022-08-02	WOS:000341702106105
J	Hayes, AM; Kelly, SP; O'Connell, RG				Hayes, Aoife M.; Kelly, Simon P.; O'Connell, Redmond G.			PERCEPTUAL DECISION MAKING IN OLDER AGE: AN INVESTIGATION USING EVENT-RELATED POTENTIALS	PSYCHOPHYSIOLOGY			English	Meeting Abstract	53rd Annual Meeting of the Society-for-Psychophysiological-Research	OCT 02-06, 2013	Florence, ITALY	Soc Psychophysiol Res		Decision making; Electroencephalography (EEG); Aging			[Hayes, Aoife M.; O'Connell, Redmond G.] Trinity Coll Dublin, Dublin, Ireland; [Kelly, Simon P.] CUNY City Coll, New York, NY USA										0	0	0	0	4	WILEY-BLACKWELL	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0048-5772			PSYCHOPHYSIOLOGY	Psychophysiology	SEP	2013	50			1	SI		S27	S27						1	Psychology, Biological; Neurosciences; Physiology; Psychology; Psychology, Experimental	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI); Conference Proceedings Citation Index - Science (CPCI-S)	Psychology; Neurosciences & Neurology; Physiology	199LH					2022-08-02	WOS:000322995500157
J	Holth, M; van der Meer, ALH; van der Weel, FRR				Holth, Magnus; van der Meer, Audrey L. H.; van der Weel, F. R. Ruud			Combining findings from gaze and electroencephalography recordings to study timing in a visual tracking task	NEUROREPORT			English	Article						gaze; parietal lobe; prospective control; time-locking averaged electroencephalography; visual motion perception; visual occlusion	HUMAN PARIETAL CORTEX; MOVEMENT; INTERCEPTION; POTENTIALS; PERCEPTION; MECHANISMS	Electroencephalography (EEG) and gaze data have traditionally been separated in neurocognitive studies because of the artefacts that even small controlled eye movements produce. Study of gaze control in a visual tracking task provides information about an individual's prospective control. By including gaze events in the EEG analysis, we studied prospective control and its neural correlates during deceleration in a visual tracking task. Adult participants followed with their gaze a small car moving horizontally on a large screen, where the final approach of the car was temporarily occluded, and pushed a button to stop the car at the reappearance point. Two gaze events, the behavioural push button response and the nonbehavioural stimulus onset, were used to time-lock the averaged event-related potential (ERP) waveform. A significant effect of deceleration on peak amplitude in parietal channel Pz (P<0.05) was found when ERP waveforms were time-locked to the prospective gaze shift over the occluder. The peak decreased in amplitude as car deceleration increased when participants successfully stopped the car, indicating successful deceleration discrimination. No such effect was found when ERP waveforms were time-locked to any of the other events. Thus, a traditional stimulus onset time-locking procedure is likely to distort the averaged signal and consequently hide important Pz-peak amplitude differences on the prospective timing of decelerating object motion during occlusion. This study shows the importance of including behavioural data when studying neural correlates of prospective control and proposes active incorporation of behavioural data into the EEG analysis. (C) 2013 Wolters Kluwer Health vertical bar Lippincott Williams & Wilkins.	[Holth, Magnus; van der Meer, Audrey L. H.; van der Weel, F. R. Ruud] Norwegian Univ Sci & Technol, Dept Psychol, Dev Neurosci Lab, N-7491 Trondheim, Norway		Holth, M (corresponding author), Norwegian Univ Sci & Technol, Dept Psychol, Dev Neurosci Lab, N-7491 Trondheim, Norway.	magnus.holth@svt.ntnu.no							25	1	1	2	16	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA	0959-4965	1473-558X		NEUROREPORT	Neuroreport	DEC 4	2013	24	17					968	972		10.1097/WNR.0000000000000020	http://dx.doi.org/10.1097/WNR.0000000000000020			5	Neurosciences	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology	246ZZ	24064410				2022-08-02	WOS:000326582800007
