PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Beres, AM				Beres, Anna M.			Time is of the Essence: A Review of Electroencephalography (EEG) and Event-Related Brain Potentials (ERPs) in Language Research	APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK			English	Review						EEG; ERPs; Electroencephalography; Event-related brain potentials; Language	ELECTROPHYSIOLOGICAL EVIDENCE; PHONEME REPRESENTATIONS; PICTURES; INCONGRUITY; INTEGRATION; VIOLATIONS; SENTENCES; SPEECH; WORDS; MUSIC	The discovery of electroencephalography (EEG) over a century ago has changed the way we understand brain structure and function, in terms of both clinical and research applications. This paper starts with a short description of EEG and then focuses on the event-related brain potentials (ERPs), and their use in experimental settings. It describes the typical set-up of an ERP experiment. A description of a number of ERP components typically involved in language research is presented. Finally, the advantages and disadvantages of using ERPs in language research are discussed. EEG has an extensive use in today's world, including medical, psychology, or linguistic research. The excellent temporal resolution of EEG information allows one to track a brain response in milliseconds and therefore makes it uniquely suited to research concerning language processing.	[Beres, Anna M.] Jagiellonian Univ, Inst Appl Psychol, Dept Cognit Neurosci & Neuroergon, Fac Management & Social Commun, Ul Lojasiewicza 4, PL-30348 Krakow, Poland; [Beres, Anna M.] SWPS Univ Social Sci & Humanities, Inst Psychol, Ul Chodakowska 19-31, PL-03815 Warsaw, Poland		Beres, AM (corresponding author), Jagiellonian Univ, Inst Appl Psychol, Dept Cognit Neurosci & Neuroergon, Fac Management & Social Commun, Ul Lojasiewicza 4, PL-30348 Krakow, Poland.	a.beres@uj.edu.pl							49	33	34	3	20	SPRINGER/PLENUM PUBLISHERS	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	1090-0586	1573-3270		APPL PSYCHOPHYS BIOF	Appl. Psychophysiol. Biofeedback	DEC	2017	42	4					247	255		10.1007/s10484-017-9371-3	http://dx.doi.org/10.1007/s10484-017-9371-3			9	Psychology, Clinical	Social Science Citation Index (SSCI)	Psychology	FN2HS	28698970	hybrid, Green Published			2022-08-02	WOS:000415812700001
J	Suo, T; Liu, L; Chen, CY; Zhang, ET				Suo, Tao; Liu, Lei; Chen, Chaoyang; Zhang, Entao			The Functional Role of Individual-Alpha Based Frontal Asymmetry in the Evaluation of Emotional Pictures: Evidence from Event-Related Potentials	FRONTIERS IN PSYCHIATRY			English	Article						frontal electroencephalography alpha asymmetry; emotional processing; resting electroencephalography; event-related potential; P300	EEG ASYMMETRY; BRAIN POTENTIALS; ATTENTION; INFORMATION; PERSPECTIVES; STIMULI; ERP	The perceptual processing of emotional stimuli is subject to the regulation of brain function. This study investigated whether frontal electroencephalography (EEG) alpha asymmetry at resting conditions predicted the evaluation of emotional picture stimuli by event-related potentials (ERPs). In this study, participants first completed a 2-min resting task, and then passively viewed emotional pictures. The results showed that left active individuals had smaller frontal EEG alpha asymmetry scores to negative pictures than to positive and neutral pictures, whereas right active individuals had similar frontal EEG alpha asymmetry scores to negative, positive, and neutral pictures. Furthermore, the study showed a larger P300 to negative pictures than to positive and neutral pictures for left active individuals; however, there were no significant ERP differences to negative, positive, and neutral pictures for right active individuals. These findings suggest that frontal EEG alpha asymmetry at resting conditions can reflect interindividual differences in emotional perception tendencies to emotional picture stimuli.	[Suo, Tao; Zhang, Entao] Henan Univ, Sch Educ, Dept Psychol, Inst Psychol & Behav, Kaifeng, Peoples R China; [Liu, Lei; Chen, Chaoyang] Ningbo Univ, Dept Psychol, Ningbo, Zhejiang, Peoples R China		Liu, L (corresponding author), Ningbo Univ, Dept Psychol, Ningbo, Zhejiang, Peoples R China.	liulei@nbu.edu.cn		Zhang, Entao/0000-0002-1545-0325	National Natural Science Foundation of China [31400908, 31700952]; National Science Foundation for Post-doctoral Scientists of China [2014M551995]; Humanity and Social Science Youth foundation of Ministry of Education of China [16YJC190013]; Zhejiang Provincial Natural Science Foundation of China [LQ17C090002]; Philosophy and Social Science Foundation of Henan Province, China [2015BJY007]	National Natural Science Foundation of China(National Natural Science Foundation of China (NSFC)); National Science Foundation for Post-doctoral Scientists of China(China Postdoctoral Science FoundationNational Natural Science Foundation of China (NSFC)); Humanity and Social Science Youth foundation of Ministry of Education of China; Zhejiang Provincial Natural Science Foundation of China(Natural Science Foundation of Zhejiang Province); Philosophy and Social Science Foundation of Henan Province, China	This study was supported by the National Natural Science Foundation of China (31400908, 31700952), the National Science Foundation for Post-doctoral Scientists of China (2014M551995), the Humanity and Social Science Youth foundation of Ministry of Education of China (16YJC190013) and the Zhejiang Provincial Natural Science Foundation of China (LQ17C090002) and the Philosophy and Social Science Foundation of Henan Province, China (2015BJY007).		47	3	4	1	8	FRONTIERS MEDIA SA	LAUSANNE	PO BOX 110, EPFL INNOVATION PARK, BUILDING I, LAUSANNE, 1015, SWITZERLAND	1664-0640			FRONT PSYCHIATRY	Front. Psychiatry	SEP 27	2017	8								180	10.3389/fpsyt.2017.00180	http://dx.doi.org/10.3389/fpsyt.2017.00180			6	Psychiatry	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Psychiatry	FI4IM	29021763	gold, Green Published			2022-08-02	WOS:000411934600001
J	Ahirwal, MK; Kumar, A; Singh, GK; Londhe, ND				Ahirwal, Mitul Kumar; Kumar, Anil; Singh, Girish Kumar; Londhe, Narendra Digambar			Performance prediction of adaptive filters for EEG signal	IET SCIENCE MEASUREMENT & TECHNOLOGY			English	Article						adaptive filters; electroencephalography; prediction theory; computational complexity; polynomials; regression analysis; curve fitting; least mean squares methods; interpolation; extrapolation; recursive filters; signal denoising; medical signal processing; EEG signal; space complexity; time complexity; polynomial regression; curve fitting; least mean square error algorithm; adaptive filtering; interpolation; extrapolation; recursive LMS algorithm; electroencephalography-event related potential noise removal; EEG-ERP noise removal; signal-to-noise ratio; SNR	EEG/ERP; VARIANTS	A methodology for predicting the performance of algorithm in terms of fidelity parameters is introduced. Algorithm performance is measured in terms of space and time complexities required to solve a particular problem. The proposed approach correlates the performance with input data and output results. Initial theory of performance model generation is based on polynomial regressing and curve fitting of least mean square (LMS) algorithm for adaptive filtering. Testing and validation of the generated model has been done through the coefficient of determination parameters calculated over interpolation and extrapolation results. Other measures like adjusted R-2, sum of square error and mean square error are also reported. Overall study is summarised in form of algorithm, and is tested with LMS and recursive LMS algorithm of adaptive filtering applied over electroencephalography/event related potentials (EEG/ERP) noise removal to build up relation between input signal-to-noise ratio (SNR) and output fidelity parameters (like output SNR and correlation (r)).	[Ahirwal, Mitul Kumar] Natl Inst Technol, Dept Comp Applicat, Raipur 492010, CG, India; [Kumar, Anil] PDPM Indian Inst Informat Technol Design & Mfg, Elect & Commun Engn, Jabalpur 482011, MP, India; [Singh, Girish Kumar] Indian Inst Technol, Elect Engn, Roorkee 247667, Uttrakhand, India; [Londhe, Narendra Digambar] Natl Inst Technol, Elect Engn, Raipur 492010, CG, India		Ahirwal, MK (corresponding author), Natl Inst Technol, Dept Comp Applicat, Raipur 492010, CG, India.	ahirwalmitul@gmail.com	Ahirwal, Mitul Kumar/W-7289-2019; Dr. Anil Kumar, M.Tech &/Q-6680-2016; Ahirwal, Mitul Kumar/AAX-3364-2020	Dr. Anil Kumar, M.Tech &/0000-0002-3945-4646; Ahirwal, Mitul Kumar/0000-0001-5346-7008					14	4	4	0	7	INST ENGINEERING TECHNOLOGY-IET	HERTFORD	MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD SG1 2AY, ENGLAND	1751-8822	1751-8830		IET SCI MEAS TECHNOL	IET Sci. Meas. Technol.	AUG	2017	11	5					525	531		10.1049/iet-smt.2016.0254	http://dx.doi.org/10.1049/iet-smt.2016.0254			7	Engineering, Electrical & Electronic	Science Citation Index Expanded (SCI-EXPANDED)	Engineering	FB4YG					2022-08-02	WOS:000406147400001
J	Roslan, NS; Izhar, LI; Faye, I; Saad, MNM; Sivapalan, S; Rahman, MA				Roslan, Nur Syahirah; Izhar, Lila Iznita; Faye, Ibrahima; Saad, Mohamad Naufal Mohamad; Sivapalan, Subarna; Rahman, Mohammad Abdul			Review of EEG and ERP studies of extraversion personality for baseline and cognitive tasks	PERSONALITY AND INDIVIDUAL DIFFERENCES			English	Review						Extraversion personality; Extrovert; Introvert; Electroencephalography (EEG); Event-related potentials (ERP)	DIFFERENTIAL EFFORT REACTIVITY; INDIVIDUAL-DIFFERENCES; BIOPSYCHOLOGICAL FOUNDATIONS; EXTRAVERSION-INTROVERSION; CORTICAL ACTIVATION; PROCESSING SPEED; POSITIVE AFFECT; P300; AROUSAL; TRAITS	According to psychological studies, the most fundamental, personality is the extraversion personality. Most studies looking at differences between extroverts and introverts are pen and paper based studies. However, in a few studies, electrophysiological signals were involved. In this paper, we reviewed studies examining extraversion personality using electroencephalography (EEG) and event-related potentials (ERP). It was found that some of the EEG studies claimed that extroverts and introverts can be differentiated using baseline EEG, while some others claimed otherwise. Conflicting findings were also observed in the ERP studies; higher/lower P300 amplitude in extroverts compared to that of introverts in visual stimuli tasks. These various findings are probably due to differences in their experimental protocols, sample size, or age of subjects. Other possible reasons include no consideration given on the main feature of extraversion and the studies only focused on EEG power spectral analysis. We are thus suggesting for future investigations to involve the main feature such as sociability and/or to incorporate more EEG features in the analysis to produce more robust and reliable results. This review constitutes a guidance for research on brain-related conditions of extroverts and introverts and shall be useful in many areas. (C) 2017 The Authors. Published by Elsevier Ltd.	[Roslan, Nur Syahirah; Izhar, Lila Iznita; Faye, Ibrahima; Saad, Mohamad Naufal Mohamad] Univ Teknol PETRONAS, CISIR, Bandar Seri Iskandar 32610, Perak, Malaysia; [Sivapalan, Subarna] Univ Teknol PETRONAS, Ctr Excellence Teaching & Learning CLTaL, Bandar Seri Iskandar 32610, Perak, Malaysia; [Rahman, Mohammad Abdul] Univ Kuala Lumpur, Royal Coll Med Perak, Ipoh 30450, Perak, Malaysia		Izhar, LI (corresponding author), Univ Teknol PETRONAS, CISIR, Bandar Seri Iskandar 32610, Perak, Malaysia.	lila.izhar@utp.edu.my	Faye, Ibrahima/AAH-5032-2020; Sivapalan, Subarna/GLU-3458-2022	Sivapalan, Subarna/0000-0001-6318-5637	Ministry of Higher Education Malaysia under Higher Institution Centre of Excellence (HICoE) Scheme [0153CA-002]	Ministry of Higher Education Malaysia under Higher Institution Centre of Excellence (HICoE) Scheme	This research work has been supported by Ministry of Higher Education Malaysia under Higher Institution Centre of Excellence (HICoE) Scheme (Ref No. 0153CA-002).		84	15	15	3	36	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0191-8869			PERS INDIV DIFFER	Pers. Individ. Differ.	DEC 1	2017	119						323	332		10.1016/j.paid.2017.07.040	http://dx.doi.org/10.1016/j.paid.2017.07.040			10	Psychology, Social	Social Science Citation Index (SSCI)	Psychology	FJ5JJ		hybrid			2022-08-02	WOS:000412787500056
S	Mazza, V; Pagano, S		Rogers, LJ; Vallortigara, G		Mazza, Veronica; Pagano, Silvia			Electroencephalographic Asymmetries in Human Cognition	LATERALIZED BRAIN FUNCTIONS: METHODS IN HUMAN AND NON-HUMAN SPECIES	Neuromethods		English	Article; Book Chapter						Electroencephalography; EEG; Event-related potentials; ERPs; Oscillations; Electrodes; Montage; Early perceptual asymmetries; Emotion; Language; Multimodal imaging	EVENT-RELATED POTENTIALS; MISMATCH NEGATIVITY MMN; FRONTAL BRAIN ASYMMETRY; EEG ALPHA OSCILLATIONS; ELECTROPHYSIOLOGICAL EVIDENCE; SINGLE-TRIAL; VISUOSPATIAL ATTENTION; BIOLOGICAL SUBSTRATE; NEURAL MECHANISMS; FACE PERCEPTION	Electroencephalographic (EEG) measures provide high-quality information on the time course of brain activity during stimulus processing. This chapter highlights the contribution of EEG to the study of human asymmetries in cognition. In the first part, we discuss the main methodological issues related to EEG recording, and describe a distinction between Event-Related Potential (ERP) responses and induced frequency activity. In the second part, we review some key findings on human lateralization in perception, language, and emotion. We conclude with some recent attempts to combine EEG with other neuroimaging techniques in the study of lateralized cognitive functions.	[Mazza, Veronica; Pagano, Silvia] Univ Trento, Ctr Mind Brain Sci CIMeC, Rovereto, Italy; [Mazza, Veronica] IRCSS San Giovanni Dio, Brescia, Italy		Mazza, V (corresponding author), Univ Trento, Ctr Mind Brain Sci CIMeC, Rovereto, Italy.; Mazza, V (corresponding author), IRCSS San Giovanni Dio, Brescia, Italy.			Mazza, Veronica/0000-0002-8898-4651					150	7	7	1	6	HUMANA PRESS INC	TOTOWA	999 RIVERVIEW DR, STE 208, TOTOWA, NJ 07512-1165 USA	0893-2336	1940-6045	978-1-4939-6725-4; 978-1-4939-6723-0	NEUROMETHODS	Neuromethods		2017	122						407	439		10.1007/978-1-4939-6725-4_13	http://dx.doi.org/10.1007/978-1-4939-6725-4_13	10.1007/978-1-4939-6725-4		33	Neurosciences	Book Citation Index – Science (BKCI-S)	Neurosciences & Neurology	BI2WF					2022-08-02	WOS:000410429500014
C	Masulli, P; Masulli, F; Rovetta, S; Lintas, A; Villa, AEP		Petrosino, A; Loia, V; Pedrycz, W		Masulli, Paolo; Masulli, Francesco; Rovetta, Stefano; Lintas, Alessandra; Villa, Alessandro E. P.			Unsupervised Analysis of Event-Related Potentials (ERPs) During an Emotional Go/NoGo Task	FUZZY LOGIC AND SOFT COMPUTING APPLICATIONS, WILF 2016	Lecture Notes in Artificial Intelligence		English	Proceedings Paper	11th International Workshop on Fuzzy Logic and Applications (WILF)	DEC 19-21, 2016	Naples, ITALY	Univ Naples Parthenope, Dept Sci & Technol, European Soc Fuzzy Log & Technol, IEEE, Computat Intelligence Soc, Italian Chapter, Grp Italian Researchers Pattern Recognit, Univ Genoa, DIBRIS		EEG; ERP; Possibilistic clustering; Decoding; Brain activity	EEG; DYNAMICS	We propose a framework for an unsupervised analysis of electroencephalography (EEG) data based on possibilistic clustering, including a preliminary noise and artefact rejection. The proposed data flow identifies the existing similarities in a set of segments of EEG signals and their grouping according to relevant experimental conditions. The analysis is applied to a set of event-related potentials (ERPs) recorded during the performance of an emotional Go/NoGo task. We show that the clusterization rate of trials in two experimental conditions is able to characterize the participants. The extension of the method and its generalization is discussed.	[Masulli, Paolo; Lintas, Alessandra; Villa, Alessandro E. P.] Univ Lausanne, Quartier UNIL Dorigny, Internef, NeuroHeurist Res Grp, CH-1015 Lausanne, Switzerland; [Masulli, Francesco; Rovetta, Stefano] Univ Genoa, DIBRIS, Dept Comp Sci Bioengn Robot & Syst Engn, I-16146 Genoa, Italy; [Masulli, Francesco] Temple Univ, Sbarro Inst Canc Res & Mol Med, Philadelphia, PA 19122 USA		Masulli, P (corresponding author), Univ Lausanne, Quartier UNIL Dorigny, Internef, NeuroHeurist Res Grp, CH-1015 Lausanne, Switzerland.	paolo.masulli@unil.ch; francesco.masulli@unige.it; stefano.rovetta@unige.it; alessandra.lintas@unil.ch; alessandro.villa@unil.ch	Villa, Alessandro E.P./G-6220-2011; Lintas, Alessandra/B-6150-2013; Masulli, Paolo/L-2763-2019; Masulli, Francesco/V-9719-2017; Rovetta, Stefano/AAC-1987-2020	Villa, Alessandro E.P./0000-0002-4684-0027; Lintas, Alessandra/0000-0003-3516-7073; Masulli, Paolo/0000-0002-1389-3894; Rovetta, Stefano/0000-0003-3865-2613; Masulli, Francesco/0000-0002-6612-0932	Swiss National Science Foundation [CR13I1-138032]	Swiss National Science Foundation(Swiss National Science Foundation (SNSF)European Commission)	This work was partially supported by the Swiss National Science Foundation grant CR13I1-138032.		27	1	1	0	1	SPRINGER INTERNATIONAL PUBLISHING AG	CHAM	GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND	0302-9743	1611-3349	978-3-319-52962-2; 978-3-319-52961-5	LECT NOTES ARTIF INT			2017	10147						151	161		10.1007/978-3-319-52962-2_13	http://dx.doi.org/10.1007/978-3-319-52962-2_13			11	Computer Science, Artificial Intelligence; Computer Science, Software Engineering	Conference Proceedings Citation Index - Science (CPCI-S)	Computer Science	BJ2DB					2022-08-02	WOS:000419045500013
J	Perri, RL; Di Russo, F				Perri, Rinaldo L.; Di Russo, Francesco			Executive Functions and Performance Variability Measured by Event-Related Potentials to Understand the Neural Bases of Perceptual Decision-Making	FRONTIERS IN HUMAN NEUROSCIENCE			English	Editorial Material						event-related potentials (ERP); decision-making; executive functions; insula; response variability; electroencephalography; frontal lobe	RESPONSE-INHIBITION; FRONTAL LOBES; REACTION-TIME; COGNITIVE PERFORMANCE; ERP COMPONENTS; MOTOR CONTROL; BRAIN; TASK; ATTENTION; ERROR		[Perri, Rinaldo L.] Univ Niccolo Cusano, Dept Unicusano, Rome, Italy; [Perri, Rinaldo L.; Di Russo, Francesco] Foro Italico Univ Rome, Dept Movement Human & Hlth Sci, Rome, Italy; [Di Russo, Francesco] IRCCS Santa Lucia Fdn, Rome, Italy		Perri, RL (corresponding author), Univ Niccolo Cusano, Dept Unicusano, Rome, Italy.; Perri, RL (corresponding author), Foro Italico Univ Rome, Dept Movement Human & Hlth Sci, Rome, Italy.	rinaldo.perri@uniroma1.it	Perri, Rinaldo/U-2480-2017	Perri, Rinaldo/0000-0002-7343-9669					55	21	21	0	5	FRONTIERS MEDIA SA	LAUSANNE	AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, CH-1015, SWITZERLAND	1662-5161			FRONT HUM NEUROSCI	Front. Hum. Neurosci.	NOV 15	2017	11								556	10.3389/fnhum.2017.00556	http://dx.doi.org/10.3389/fnhum.2017.00556			5	Neurosciences; Psychology	Science Citation Index Expanded (SCI-EXPANDED)	Neurosciences & Neurology; Psychology	FM6PM	29187818	Green Published, gold			2022-08-02	WOS:000415176500002
J	Hasenstab, K; Scheffler, A; Telesca, D; Sugar, CA; Jeste, S; DiStefano, C; Senturk, D				Hasenstab, Kyle; Scheffler, Aaron; Telesca, Donatello; Sugar, Catherine A.; Jeste, Shafali; DiStefano, Charlotte; Senturk, Damla			A Multi-Dimensional Functional Principal Components Analysis of EEG Data	BIOMETRICS			English	Article						Electroencephalography; Event-related potentials data; Functional data analysis; Multilevel functional principal components	EVOKED-POTENTIALS; MODELS	The electroencephalography (EEG) data created in event-related potential (ERP) experiments have a complex high-dimensional structure. Each stimulus presentation, or trial, generates an ERP waveform which is an instance of functional data. The experiments are made up of sequences of multiple trials, resulting in longitudinal functional data and moreover, responses are recorded at multiple electrodes on the scalp, adding an electrode dimension. Traditional EEG analyses involve multiple simplifications of this structure to increase the signal-to-noise ratio, effectively collapsing the functional and longitudinal components by identifying key features of the ERPs and averaging them across trials. Motivated by an implicit learning paradigm used in autism research in which the functional, longitudinal, and electrode components all have critical interpretations, we propose a multidimensional functional principal components analysis (MD-FPCA) technique which does not collapse any of the dimensions of the ERP data. The proposed decomposition is based on separation of the total variation into subject and subunit level variation which are further decomposed in a two-stage functional principal components analysis. The proposed methodology is shown to be useful for modeling longitudinal trends in the ERP functions, leading to novel insights into the learning patterns of children with Autism Spectrum Disorder (ASD) and their typically developing peers as well as comparisons between the two groups. Finite sample properties of MD-FPCA are further studied via extensive simulations.	[Hasenstab, Kyle; Sugar, Catherine A.; Senturk, Damla] Univ Calif Los Angeles, Dept Stat, Los Angeles, CA 90095 USA; [Scheffler, Aaron; Telesca, Donatello; Sugar, Catherine A.; Senturk, Damla] Univ Calif Los Angeles, Dept Biostat, Los Angeles, CA 90095 USA; [Sugar, Catherine A.; Jeste, Shafali; DiStefano, Charlotte] Univ Calif Los Angeles, Dept Psychiat & Biobehav Sci, Los Angeles, CA 90095 USA		Senturk, D (corresponding author), Univ Calif Los Angeles, Dept Stat, Los Angeles, CA 90095 USA.; Senturk, D (corresponding author), Univ Calif Los Angeles, Dept Biostat, Los Angeles, CA 90095 USA.	dsenturk@ucla.edu	Jeste, Shafali S/N-2350-2017	Jeste, Shafali S/0000-0003-2955-6902	National Institute of General Medical Sciences [R01 GM111378-01A1]; NATIONAL CANCER INSTITUTE [P50CA211015] Funding Source: NIH RePORTER; NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES [R01GM111378] Funding Source: NIH RePORTER	National Institute of General Medical Sciences(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of General Medical Sciences (NIGMS)); NATIONAL CANCER INSTITUTE(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Cancer Institute (NCI)); NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES(United States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of General Medical Sciences (NIGMS))	We thank two referees, the associate editor and the editor for their valuable comments. This work was supported by the grant R01 GM111378-01A1 (DS, DT, CS) from the National Institute of General Medical Sciences.		30	20	21	2	21	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0006-341X	1541-0420		BIOMETRICS	Biometrics	SEP	2017	73	3					999	1009		10.1111/biom.12635	http://dx.doi.org/10.1111/biom.12635			11	Biology; Mathematical & Computational Biology; Statistics & Probability	Science Citation Index Expanded (SCI-EXPANDED)	Life Sciences & Biomedicine - Other Topics; Mathematical & Computational Biology; Mathematics	FI3PN	28072468	Green Accepted			2022-08-02	WOS:000411878000031
C	Lee, SM; Kim, JW; Lee, SW			IEEE	Lee, Suk-Min; Kim, Jeong-Woo; Lee, Seong-Whan			Detecting Driver's Braking Intention using Recurrent Convolutional Neural Networks based EEG Analysis	PROCEEDINGS 2017 4TH IAPR ASIAN CONFERENCE ON PATTERN RECOGNITION (ACPR)			English	Proceedings Paper	4th IAPR Asian Conference on Pattern Recognition (ACPR)	NOV 26-29, 2017	Nanjing, PEOPLES R CHINA	IAPR, CASIA, Nanjing Univ Sci & Technol		Brain-Computer Interface (BCI); Electroencephalography (EEG); Event-Related Potential (ERP); Recurrent Convolutional Neural Networks (RCNN); Emergency Braking		Driving assistance system has been recently studied to prevent emergency braking situations by combining external information on radar or camera devices and internal information on driver's intention. Electroencephalography (EEG) is an effective method to read user's intention with high temporal resolution. Our proposed system is mainly contributed to detecting driver's braking intention prior to stepping on the brake pedal in the emergency situation. We investigated early event-related potential (ERP) curves evoked by visual sensory process in emergency situation by using recurrent convolutional neural networks (RCNN) model. RCNN model has advantages to capture contextual and spatial patterns of brain signal. RCNN model is composed of a convolutional layer, two recurrent convolutional layers (RCLs), and a softmax layer. Fourteen participants drove for 120 minutes with two types of emergency situations and a normal driving situation in a virtual driving environment. In this article, early ERP showed a potential to be used for classifying the driver's braking intention. The classification performances based on RCNN and regularized linear discriminant analysis (RLDA) at 200 ms post-stimulus time were 0.86 AUC score and 0.61 AUC score respectively. Following the results, braking intention was recognized at 380 ms earlier based on early ERP patterns using RCNN model than the brake pedal. Our system could be applied to other brain-computer interface (BCI) system for minimizing detection time by capturing early ERP curves based on RCNN model.	[Lee, Suk-Min; Kim, Jeong-Woo; Lee, Seong-Whan] Korea Univ, Dept Brain & Cognit Engn, Seoul, South Korea		Lee, SM (corresponding author), Korea Univ, Dept Brain & Cognit Engn, Seoul, South Korea.	smlee1014@korea.ac.kr; jw_kim@korea.ac.kr; sw.lee@korea.ac.kr			Institute for Information & Communications Technology Promotion (IITP) - Korea government [2017-0-00451]	Institute for Information & Communications Technology Promotion (IITP) - Korea government	This work was supported by Institute for Information & Communications Technology Promotion (IITP) grant funded by the Korea government (No. 2017-0-00451, Development of BCI based Brain and Cognitive Computing Technology for Recognizing Users Intentions using Deep Learning).		23	2	2	1	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-5386-3354-0				2017							840	845		10.1109/ACPR.2017.86	http://dx.doi.org/10.1109/ACPR.2017.86			6	Computer Science, Artificial Intelligence	Conference Proceedings Citation Index - Science (CPCI-S)	Computer Science	BL7TM					2022-08-02	WOS:000455581900141
C	Khatun, S; Morshed, BI; Bidelman, GM			IEEE	Khatun, Saleha; Morshed, Bashir I.; Bidelman, Gavin M.			Single Channel EEG Time-Frequency Features to Detect Mild Cognitive Impairment	2017 IEEE INTERNATIONAL SYMPOSIUM ON MEDICAL MEASUREMENTS AND APPLICATIONS (MEMEA)	IEEE International Symposium on Medical Measurements and Applications Proceedings-MeMeA		English	Proceedings Paper	12th IEEE International Symposium on Medical Measurements and Applications (MeMeA)	MAY 07-10, 2017	Rochester, MN	IEEE, IEEE Instrumentat & Measurement Soc		Electroencephalography; Event related potential; Mild cognitive impairment; Support vector machine	SPEECH	Detection of Mild Cognitive Impairment (MCI), a possible biomarker for the Alzheimer disease (AD), has a huge importance for the management of the elderly's health care. As the treatment of AD is very costly and the early discovery is beneficial, a low-cost, early detection mechanism is needed. In this study, Electroencephalography (EEG) data from seventeen subjects was used to determine if brain activity could be used to distinguish MCI with cognitively normal individuals and compare classification performance. Event-related brain potentials (ERP) were recorded in response to auditory speech stimuli. We extracted spectral and temporal features of the ERPs and built a MCI detection process with Support vector machine (SVM), Logistic Regression (LR), and Random Forest (RF). We have compared behavioral response against EEG based time domain features, frequency domain features, and top-ranked features of time-frequency domains. Four feature groups of our study demonstrate that the ranked time and frequency domain features of the EEG perform better than behavioral features and other EEG/ ERP response metrics. Our results demonstrate the performance of the detection of MCI with a cross-validation accuracy of 87.9%, sensitivity 85%, specificity 90%, and F-score 94%. Ability to objectively and reliably detect MCI at early might lead to efficacious treatment of AD and related disorders.	[Khatun, Saleha; Morshed, Bashir I.] Univ Memphis, Elect & Comp Engn, Memphis, TN 38152 USA; [Bidelman, Gavin M.] Univ Memphis, Commun Sci & Disorders, Memphis, TN 38152 USA		Khatun, S (corresponding author), Univ Memphis, Elect & Comp Engn, Memphis, TN 38152 USA.	skhatun@memphis.edu; bmorshed@memphis.edu; gmbdlruan@memphis.edu	Bidelman, Gavin M/D-9998-2016	Bidelman, Gavin M/0000-0002-1821-3261					27	4	4	1	7	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA			978-1-5090-2984-6	IEEE INT SYM MED MEA			2017							437	442						6	Engineering, Biomedical	Conference Proceedings Citation Index - Science (CPCI-S)	Engineering	BM4PM					2022-08-02	WOS:000463744700078
